Dimension 1,Dimension 2,Slug,Title
31.677565,46.61287,langjähriges-mittel-der-lufttemperatur-1961-1990-umweltatlas,Langjähriges Mittel der Lufttemperatur 1961-1990 (Umweltatlas)
36.79628,47.47622,langjähriges-mittel-der-lufttemperatur-1981-2010---block--und-blockteilflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur 1981-2010 - Block- und Blockteilflächen (Umweltatlas)
33.326683,49.258175,langjähriges-mittel-der-lufttemperatur-1981-2010---isoflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur 1981-2010 - Isoflächen (Umweltatlas)
33.36912,50.797943,langjähriges-mittel-der-lufttemperatur-1981-2010---isolinien-umweltatlas,Langjähriges Mittel der Lufttemperatur 1981-2010 - Isolinien (Umweltatlas)
34.74961,47.99159,langjähriges-mittel-der-lufttemperatur-1981-2010---straßenflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur 1981-2010 - Straßenflächen (Umweltatlas)
-34.32818,-15.1147995,lapro-beschlussfassung-biotop--und-artenschutz-programmplan,LaPro Beschlussfassung: Biotop- und Artenschutz (Programmplan)
33.66104,47.150166,langjähriges-mittel-der-lufttemperatur-1981-2010-umweltatlas,Langjähriges Mittel der Lufttemperatur 1981-2010 (Umweltatlas)
36.321106,47.208893,langjähriges-mittel-der-lufttemperatur-frühling-1981-2010---block--und-blockteilflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Frühling 1981-2010 - Block- und Blockteilflächen (Umweltatlas)
34.03521,49.428825,langjähriges-mittel-der-lufttemperatur-frühling-1981-2010---isoflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Frühling 1981-2010 - Isoflächen (Umweltatlas)
56.413914,16.926172,langzeitarbeitslose-veränderung-2013-2014---v-2,Langzeitarbeitslose: Veränderung 2013-2014 - V 2
33.894524,50.4724,langjähriges-mittel-der-lufttemperatur-frühling-1981-2010---isolinien-umweltatlas,Langjähriges Mittel der Lufttemperatur Frühling 1981-2010 - Isolinien (Umweltatlas)
34.932934,47.35839,langjähriges-mittel-der-lufttemperatur-frühling-1981-2010---straßenflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Frühling 1981-2010 - Straßenflächen (Umweltatlas)
34.337708,46.92954,langjähriges-mittel-der-lufttemperatur-frühling-1981-2010-umweltatlas,Langjähriges Mittel der Lufttemperatur Frühling 1981-2010 (Umweltatlas)
37.068333,49.13057,langjähriges-mittel-der-lufttemperatur-herbst-1981-2010---block--und-blockteilflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Herbst 1981-2010 - Block- und Blockteilflächen (Umweltatlas)
56.435463,16.903872,langzeitarbeitslose-veränderung-2013-2014,Langzeitarbeitslose: Veränderung 2013-2014
36.300667,50.453,langjähriges-mittel-der-lufttemperatur-herbst-1981-2010---isoflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Herbst 1981-2010 - Isoflächen (Umweltatlas)
36.0994,50.67325,langjähriges-mittel-der-lufttemperatur-herbst-1981-2010---isolinien-umweltatlas,Langjähriges Mittel der Lufttemperatur Herbst 1981-2010 - Isolinien (Umweltatlas)
36.62319,49.843803,langjähriges-mittel-der-lufttemperatur-herbst-1981-2010---straßenflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Herbst 1981-2010 - Straßenflächen (Umweltatlas)
36.648384,49.97556,langjähriges-mittel-der-lufttemperatur-herbst-1981-2010-umweltatlas,Langjähriges Mittel der Lufttemperatur Herbst 1981-2010 (Umweltatlas)
56.879593,17.094177,langzeitarbeitslose-veränderung-2015-2016---v-2,Langzeitarbeitslose: Veränderung 2015-2016 - V 2
36.811317,47.449215,langjähriges-mittel-der-lufttemperatur-sommer-1981-2010---block--und-blockteilflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Sommer 1981-2010 - Block- und Blockteilflächen (Umweltatlas)
33.23071,49.24715,langjähriges-mittel-der-lufttemperatur-sommer-1981-2010---isoflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Sommer 1981-2010 - Isoflächen (Umweltatlas)
33.212856,50.648087,langjähriges-mittel-der-lufttemperatur-sommer-1981-2010---isolinien-umweltatlas,Langjähriges Mittel der Lufttemperatur Sommer 1981-2010 - Isolinien (Umweltatlas)
34.540592,48.085487,langjähriges-mittel-der-lufttemperatur-sommer-1981-2010---straßenflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Sommer 1981-2010 - Straßenflächen (Umweltatlas)
56.891403,17.046442,langzeitarbeitslose-veränderung-2015-2016,Langzeitarbeitslose: Veränderung 2015-2016
33.49654,47.515305,langjähriges-mittel-der-lufttemperatur-sommer-1981-2010-umweltatlas,Langjähriges Mittel der Lufttemperatur Sommer 1981-2010 (Umweltatlas)
36.840847,47.44801,langjähriges-mittel-der-lufttemperatur-winter-1981-2010---block--und-blockteilflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Winter 1981-2010 - Block- und Blockteilflächen (Umweltatlas)
33.264366,49.341057,langjähriges-mittel-der-lufttemperatur-winter-1981-2010---isoflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Winter 1981-2010 - Isoflächen (Umweltatlas)
33.455208,50.792862,langjähriges-mittel-der-lufttemperatur-winter-1981-2010---isolinien-umweltatlas,Langjähriges Mittel der Lufttemperatur Winter 1981-2010 - Isolinien (Umweltatlas)
-17.792633,24.385044,lebensraumfunktion-für-naturnahe--seltene-pflanzengesellschaften-2001,Lebensraumfunktion für naturnahe / seltene Pflanzengesellschaften 2001
34.745686,48.007904,langjähriges-mittel-der-lufttemperatur-winter-1981-2010---straßenflächen-umweltatlas,Langjähriges Mittel der Lufttemperatur Winter 1981-2010 - Straßenflächen (Umweltatlas)
33.719563,47.115215,langjähriges-mittel-der-lufttemperatur-winter-1981-2010-umweltatlas,Langjähriges Mittel der Lufttemperatur Winter 1981-2010 (Umweltatlas)
58.305786,16.259539,langzeitarbeitslose-2014---v-2,Langzeitarbeitslose 2014 - V 2
58.373432,16.207954,langzeitarbeitslose-2014,Langzeitarbeitslose 2014
58.43494,16.587585,langzeitarbeitslose-2016---v-2,Langzeitarbeitslose 2016 - V 2
58.52407,16.621063,langzeitarbeitslose-2016,Langzeitarbeitslose 2016
-64.32365,-19.427773,luftbilder-1969-maßstab-110-000,"Luftbilder 1969, Maßstab 1:10 000"
-34.383648,-15.056864,lapro-beschlussfassung-biotop--und-artenschutz-programmplan,LaPro Beschlussfassung: Biotop- und Artenschutz (Programmplan)
-34.095695,-13.539978,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan,LaPro Beschlussfassung: Erholung und Freiraumnutzung (Programmplan)
-33.993267,-13.398428,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan,LaPro Beschlussfassung: Erholung und Freiraumnutzung (Programmplan)
-35.45428,-13.480458,lapro-beschlussfassung-gesamtstädtische-ausgleichskonzeption,LaPro Beschlussfassung: Gesamtstädtische Ausgleichskonzeption
-35.438725,-13.41738,lapro-beschlussfassung-gesamtstädtische-ausgleichskonzeption,LaPro Beschlussfassung: Gesamtstädtische Ausgleichskonzeption
-33.686466,-14.3049555,lapro-beschlussfassung-landschaftsbild-programmplan,LaPro Beschlussfassung: Landschaftsbild (Programmplan)
-33.50274,-14.209338,lapro-beschlussfassung-landschaftsbild-programmplan,LaPro Beschlussfassung: Landschaftsbild (Programmplan)
-34.5358,-14.262914,lapro-beschlussfassung-naturhaushaltumweltschutz-programmplan,LaPro Beschlussfassung: Naturhaushalt/Umweltschutz (Programmplan)
-34.50896,-14.1671505,lapro-beschlussfassung-naturhaushaltumweltschutz-programmplan,LaPro Beschlussfassung: Naturhaushalt/Umweltschutz (Programmplan)
-34.29202,-16.100815,lapro-grundlagen-zielartenverbreitung,LaPro Grundlagen: Zielartenverbreitung
-18.515001,24.506487,lebensraumfunktion-für-die-natürliche-vegetation-1990-umweltatlas,Lebensraumfunktion für die natürliche Vegetation 1990 (Umweltatlas)
-17.759346,24.39615,lebensraumfunktion-für-naturnahe--seltene-pflanzengesellschaften-2015,Lebensraumfunktion für naturnahe / seltene Pflanzengesellschaften 2015
29.6307,-4.4493904,lebensweltlich-orientierte-räume-lor-01012021,Lebensweltlich orientierte Räume (LOR) (01.01.2021)
29.032991,-5.0844917,lebensweltlich-orientierte-räume-lor---bezirksregionen-01012019,Lebensweltlich orientierte Räume (LOR) - Bezirksregionen (01.01.2019)
28.956417,-5.103721,lebensweltlich-orientierte-räume-lor---bezirksregionen-01012019,Lebensweltlich orientierte Räume (LOR) - Bezirksregionen (01.01.2019)
29.007421,-4.514748,lebensweltlich-orientierte-räume-lor---bezirksregionen-01012021,Lebensweltlich orientierte Räume (LOR) - Bezirksregionen (01.01.2021)
30.107824,-5.2379417,lebensweltlich-orientierte-räume-lor---planungsräume-01012019,Lebensweltlich orientierte Räume (LOR) - Planungsräume (01.01.2019)
29.662174,-4.629421,lebensweltlich-orientierte-räume-lor---planungsräume-01012021,Lebensweltlich orientierte Räume (LOR) - Planungsräume (01.01.2021)
-59.72256,-19.61247,luftbilder-1954-maßstab-18-000,"Luftbilder 1954, Maßstab 1:8 000"
30.411556,-4.139482,lebensweltlich-orientierte-räume-lor---prognoseräume-01012019,Lebensweltlich orientierte Räume (LOR) - Prognoseräume (01.01.2019)
30.472307,-4.2481995,lebensweltlich-orientierte-räume-lor---prognoseräume-01012019,Lebensweltlich orientierte Räume (LOR) - Prognoseräume (01.01.2019)
29.76815,-3.9813347,lebensweltlich-orientierte-räume-lor---prognoseräume-01012021,Lebensweltlich orientierte Räume (LOR) - Prognoseräume (01.01.2021)
-24.031218,29.341202,leistungsfähigkeit-der-böden-1990-umweltatlas,Leistungsfähigkeit der Böden 1990 (Umweltatlas)
-23.783903,29.421417,leistungsfähigkeit-der-böden-2001-umweltatlas,Leistungsfähigkeit der Böden 2001 (Umweltatlas)
-23.618126,29.290945,leistungsfähigkeit-der-böden-2005-umweltatlas,Leistungsfähigkeit der Böden 2005 (Umweltatlas)
1.6453007,-11.504195,städtebauliche-entwicklung,Städtebauliche Entwicklung
-23.802376,29.24528,leistungsfähigkeit-der-böden-2010-umweltatlas,Leistungsfähigkeit der Böden 2010 (Umweltatlas)
-23.509304,29.139835,leistungsfähigkeit-der-böden-2015-umweltatlas,Leistungsfähigkeit der Böden 2015 (Umweltatlas)
-6.783326,-43.844803,lichtsignalanlagen,Lichtsignalanlagen
-6.7713757,-43.85308,lichtsignalanlagen,Lichtsignalanlagen
-17.563944,-12.018371,liegenschaftsplan,Liegenschaftsplan
-17.5215,-11.949038,liegenschaftsplan,Liegenschaftsplan
-59.95387,-20.625727,luftbilder-1928-maßstab-14-000,"Luftbilder 1928, Maßstab 1:4 000"
-59.68184,-19.480549,luftbilder-1954-maßstab-18-000,"Luftbilder 1954, Maßstab 1:8 000"
-58.032394,-17.36352,luftbilder-1954-schrägaufnahmen,"Luftbilder 1954, Schrägaufnahmen"
-58.032463,-17.365292,luftbilder-1954-schrägaufnahmen,"Luftbilder 1954, Schrägaufnahmen"
-61.37667,-18.980883,luftbilder-1964-maßstab-110-000,"Luftbilder 1964, Maßstab 1:10 000"
-61.41694,-18.997866,luftbilder-1964-maßstab-110-000,"Luftbilder 1964, Maßstab 1:10 000"
-64.38139,-19.5633,luftbilder-1969-maßstab-110-000,"Luftbilder 1969, Maßstab 1:10 000"
-62.184105,-19.770075,luftbilder-1974-maßstab-110-000,"Luftbilder 1974, Maßstab 1:10 000"
-62.244743,-19.79129,luftbilder-1974-maßstab-110-000,"Luftbilder 1974, Maßstab 1:10 000"
-64.52072,-20.471468,luftbilder-1979-maßstab-110-000,"Luftbilder 1979, Maßstab 1:10 000"
-64.1277,-20.109789,luftbilder-1979-maßstab-110-000,"Luftbilder 1979, Maßstab 1:10 000"
-64.22571,-21.077572,luftbilder-1979-maßstab-14-000,"Luftbilder 1979, Maßstab 1:4 000"
-63.86061,-20.916533,luftbilder-1979-maßstab-14-000,"Luftbilder 1979, Maßstab 1:4 000"
-61.64669,-21.73304,luftbilder-1984-maßstab-14-000,"Luftbilder 1984, Maßstab 1:4 000"
-62.265594,-21.670479,luftbilder-1984-maßstab-19-700,"Luftbilder 1984, Maßstab 1:9 700"
-62.322754,-21.428911,luftbilder-1984-maßstab-19-700,"Luftbilder 1984, Maßstab 1:9 700"
-65.58852,-19.66313,luftbilder-1989-maßstab-110-000,"Luftbilder 1989, Maßstab 1:10 000"
-65.48512,-19.524885,luftbilder-1989-maßstab-110-000,"Luftbilder 1989, Maßstab 1:10 000"
-67.185844,-14.860143,luftbilder-1992-farbe-maßstab-13-000,"Luftbilder 1992, Farbe, Maßstab 1:3 000"
-67.05159,-14.788184,luftbilder-1992-farbe-maßstab-13-000,"Luftbilder 1992, Farbe, Maßstab 1:3 000"
-68.47791,-16.204962,luftbilder-1994-farbe-maßstab-110-000,"Luftbilder 1994, Farbe, Maßstab 1:10 000"
-65.95068,-16.455017,luftbilder-1992-maßstab-110-000,"Luftbilder 1992, Maßstab 1:10 000"
-65.8848,-16.503994,luftbilder-1992-maßstab-110-000,"Luftbilder 1992, Maßstab 1:10 000"
-66.4454,-14.955062,luftbilder-1992-maßstab-13-000,"Luftbilder 1992, Maßstab 1:3 000"
-66.227196,-14.80403,luftbilder-1992-maßstab-13-000,"Luftbilder 1992, Maßstab 1:3 000"
-64.69967,-14.388219,luftbilder-1993-maßstab-14-000,"Luftbilder 1993, Maßstab 1:4 000"
-64.67592,-14.387813,luftbilder-1993-maßstab-14-000,"Luftbilder 1993, Maßstab 1:4 000"
-68.50205,-16.200415,luftbilder-1994-farbe-maßstab-110-000,"Luftbilder 1994, Farbe, Maßstab 1:10 000"
-65.06185,-12.76863,luftbilder-1994-maßstab-112-500,"Luftbilder 1994, Maßstab 1:12 500"
-65.00745,-12.792141,luftbilder-1994-maßstab-112-500,"Luftbilder 1994, Maßstab 1:12 500"
-62.754185,-13.29007,luftbilder-1995-maßstab-13-000,"Luftbilder 1995, Maßstab 1:3 000"
-63.05104,-13.578513,luftbilder-1995-maßstab-13-000,"Luftbilder 1995, Maßstab 1:3 000"
-62.094517,-13.214632,luftbilder-1995-maßstab-14-000,"Luftbilder 1995, Maßstab 1:4 000"
-62.226868,-13.42514,luftbilder-1995-maßstab-14-000,"Luftbilder 1995, Maßstab 1:4 000"
-61.891724,-12.524287,luftbilder-1995-maßstab-16-000,"Luftbilder 1995, Maßstab 1:6 000"
-61.295193,-13.5446825,luftbilder-1995-maßstab-180-000,"Luftbilder 1995, Maßstab 1:80 000"
-61.329926,-13.768617,luftbilder-1995-maßstab-180-000,"Luftbilder 1995, Maßstab 1:80 000"
-64.09701,-11.3798065,luftbilder-1996-maßstab-112-000,"Luftbilder 1996, Maßstab 1:12 000"
-64.09604,-11.433874,luftbilder-1996-maßstab-112-000,"Luftbilder 1996, Maßstab 1:12 000"
-63.182167,-16.440687,luftbilder-1997-maßstab-110-000,"Luftbilder 1997, Maßstab 1:10 000"
-63.176746,-16.435085,luftbilder-1997-maßstab-110-000,"Luftbilder 1997, Maßstab 1:10 000"
-62.363556,-15.719103,luftbilder-1997-maßstab-15-000,"Luftbilder 1997, Maßstab 1:5 000"
-62.43392,-15.7772455,luftbilder-1997-maßstab-15-000,"Luftbilder 1997, Maßstab 1:5 000"
-34.240513,37.210175,mittlere-effektive-kationenaustauschkapazität-der-böden-2015-umweltatlas,Mittlere effektive Kationenaustauschkapazität der Böden 2015 (Umweltatlas)
-61.1017,-14.938258,luftbilder-1998-maßstab-15-000,"Luftbilder 1998, Maßstab 1:5 000"
-61.182518,-14.840189,luftbilder-1998-maßstab-15-000,"Luftbilder 1998, Maßstab 1:5 000"
-64.479256,-17.76794,luftbilder-1999-maßstab-110-000,"Luftbilder 1999, Maßstab 1:10 000"
-64.45492,-17.758192,luftbilder-1999-maßstab-110-000,"Luftbilder 1999, Maßstab 1:10 000"
9.982322,49.44818,luftreinhalteplan-2018-2025---szenarien-zur-no2-konzentration-im-straßenraum-2020-umweltatlas,Luftreinhalteplan 2018-2025 - Szenarien zur NO2-Konzentration im Straßenraum 2020 (Umweltatlas)
9.982882,49.44612,luftreinhalteplan-2018-2025---szenarien-zur-no2-konzentration-im-straßenraum-2020-umweltatlas,Luftreinhalteplan 2018-2025 - Szenarien zur NO2-Konzentration im Straßenraum 2020 (Umweltatlas)
8.056692,-16.304546,luftverkehr,Luftverkehr
-24.550377,5.6841125,mittelmaßstäbige-landwirtschaftliche-standortkartierung-mmk,Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK)
-24.544542,5.67171,mittelmaßstäbige-landwirtschaftliche-standortkartierung-mmk,Mittelmaßstäbige Landwirtschaftliche Standortkartierung (MMK)
-33.885635,37.63089,mittlere-effektive-kationenaustauschkapazität-der-böden-1990-umweltatlas,Mittlere effektive Kationenaustauschkapazität der Böden 1990 (Umweltatlas)
-34.04972,37.53951,mittlere-effektive-kationenaustauschkapazität-der-böden-2001-umweltatlas,Mittlere effektive Kationenaustauschkapazität der Böden 2001 (Umweltatlas)
-34.118336,37.4164,mittlere-effektive-kationenaustauschkapazität-der-böden-2005-umweltatlas,Mittlere effektive Kationenaustauschkapazität der Böden 2005 (Umweltatlas)
-34.033287,37.468266,mittlere-effektive-kationenaustauschkapazität-der-böden-2010-umweltatlas,Mittlere effektive Kationenaustauschkapazität der Böden 2010 (Umweltatlas)
12.915057,-7.025394,mokib---modulare-kita-bauten-für-berlin,MOKIB - Modulare Kita-Bauten für Berlin
12.917397,-7.0243397,mokib---modulare-kita-bauten-für-berlin,MOKIB - Modulare Kita-Bauten für Berlin
11.735568,23.106169,gewalltbelastung-gesamt,Gewalltbelastung-Gesamt
11.701331,23.143677,gewaltbelastung-innerfamiliärpartner,Gewaltbelastung-Innerfamiliär/Partner
11.752932,23.115808,gewaltbelastung-jugendliche,Gewaltbelastung-Jugendliche
-27.954367,23.317986,naturnähe-der-böden-2015-umweltatlas,Naturnähe der Böden 2015 (Umweltatlas)
11.85551,23.046888,monitoring-gewaltdelinquenz,Monitoring Gewaltdelinquenz
43.733517,5.248921,monitoring-soziale-stadtentwicklung-2017-index-indikatoren,Monitoring Soziale Stadtentwicklung 2017: Index-Indikatoren
43.21395,5.517005,monitoring-soziale-stadtentwicklung-2017-indizes,Monitoring Soziale Stadtentwicklung 2017: Indizes
44.845173,5.0915885,monitoring-soziale-stadtentwicklung-2017-kontext-indikatoren,Monitoring Soziale Stadtentwicklung 2017: Kontext-Indikatoren
33.528656,-11.691428,wohnräume-2018,Wohnräume 2018
43.984093,5.6062865,monitoring-soziale-stadtentwicklung-2019-index-indikatoren,Monitoring Soziale Stadtentwicklung 2019: Index-Indikatoren
43.28291,5.75568,monitoring-soziale-stadtentwicklung-2019-indizes,Monitoring Soziale Stadtentwicklung 2019: Indizes
44.93808,5.321667,monitoring-soziale-stadtentwicklung-2019-kontext-indikatoren,Monitoring Soziale Stadtentwicklung 2019: Kontext-Indikatoren
44.08491,5.9842663,monitoring-soziale-stadtentwicklung-2021-index-indikatoren,Monitoring Soziale Stadtentwicklung 2021: Index-Indikatoren
43.550667,6.0827603,monitoring-soziale-stadtentwicklung-2021-indizies,Monitoring Soziale Stadtentwicklung 2021: Indizies
45.597496,5.661433,monitoring-soziale-stadtentwicklung-2021-kontext-indikatoren-nur-k08-k14-k15,"Monitoring Soziale Stadtentwicklung 2021: Kontext-Indikatoren (nur K08, K14, K15)"
45.657078,5.6931396,monitoring-soziale-stadtentwicklung-2021-kontext-indikatoren-ohne-k08-k14-k15,"Monitoring Soziale Stadtentwicklung 2021: Kontext-Indikatoren (ohne K08, K14, K15)"
-28.489016,9.796063,moore---aufnahmepunkte-umweltatlas,Moore - Aufnahmepunkte (Umweltatlas)
-28.513046,10.10374,moore---moorgebiete-umweltatlas,Moore - Moorgebiete (Umweltatlas)
-28.574995,10.020673,moore---moorteilflächen-umweltatlas,Moore - Moorteilflächen (Umweltatlas)
-28.356638,10.352807,moorgebiete-und-bodentypen-umweltatlas,Moorgebiete und Bodentypen (Umweltatlas)
-30.418627,38.773537,nährstoffspeicher---schadstoffbindungsvermögen-der-böden-1990-umweltatlas,Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden 1990 (Umweltatlas)
-30.31262,38.79015,nährstoffspeicher---schadstoffbindungsvermögen-der-böden-2001-umweltatlas,Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden 2001 (Umweltatlas)
-30.193321,38.722794,nährstoffspeicher---schadstoffbindungsvermögen-der-böden-2005-umweltatlas,Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden 2005 (Umweltatlas)
-30.226751,38.702698,nährstoffspeicher---schadstoffbindungsvermögen-der-böden-2010-umweltatlas,Nährstoffspeicher- / Schadstoffbindungsvermögen der Böden 2010 (Umweltatlas)
